# Realistic Open Star Cluster (Plummer sphere + Kroupa IMF)
# Each particle has its own distinct physical mass sampled from Kroupa IMF
# name,mass,x,y,z,vx,vy,vz
star_329,1.491603,-3.30232,-0.17747,2.03077,0.05655,0.04365,0.43613
star_330,0.628212,-4.76600,-3.60981,-0.60814,0.25404,0.46632,-0.58365
star_331,0.612373,0.04276,-3.90222,-2.43603,-0.06229,-0.01228,-0.08265
star_332,0.557098,0.55270,5.11844,1.00801,0.00980,-0.50846,0.45084
star_333,1.302729,3.65891,-4.55433,-0.39883,0.45095,0.03168,-0.43660
star_334,0.831103,3.68391,6.11556,12.63731,0.03507,-0.07302,0.07533
star_335,0.055498,31.71837,14.44681,-8.88214,-0.08986,0.16274,-0.02317
star_336,1.823766,1.72567,1.42662,-0.71221,-0.03178,-0.16647,-0.01002
star_337,1942.201314,-5.38041,-2.63367,0.12538,0.32464,0.01660,0.18481
star_338,0.630411,3.26740,-0.78355,0.24444,-0.06470,0.02709,-0.18654
star_339,0.744666,-7.79864,-9.43291,-12.01015,-0.15068,0.03562,0.10467
star_340,5.419817,11.92837,-7.46333,19.35331,0.08512,-0.11169,0.09763
star_341,1.147309,2.50234,2.77000,3.60969,0.15818,0.30252,-0.13872
star_342,1.560025,12.55072,-0.92057,-0.03438,0.09441,-0.31774,0.25584
star_343,0.904920,-1.96001,-6.80466,9.99624,0.19540,-0.12554,0.27349
star_344,5.445961,0.59351,0.12653,0.71257,-0.28646,-0.19000,-0.55524
star_345,2.468165,26.90094,15.41878,-4.57352,0.02774,-0.06446,0.32158
star_346,0.019677,-8.45589,-33.20809,21.18965,0.12812,-0.10568,0.04931
star_347,78.524604,-0.72049,2.17497,4.11696,-0.21762,-0.13568,-0.17341
star_348,1.153825,-15.79089,-1.19056,-0.55853,-0.11691,-0.08136,-0.08827
star_349,3.173725,-8.41021,-0.57257,18.37802,0.22489,-0.02347,-0.01600
star_350,1.957053,6.10998,-11.10337,11.01874,0.04559,0.25147,-0.31773
star_351,1.016739,-3.34837,-1.78231,-1.80475,0.05468,0.04507,0.34393
star_352,119.497416,0.21636,-1.07013,2.88608,0.23354,-0.08443,0.10159
star_353,0.638122,-28.95594,31.48968,57.01358,0.03815,-0.00236,0.01561
star_354,1.439336,-6.90016,7.21546,-5.76138,-0.20364,-0.13844,-0.36631
star_355,0.023113,-0.97744,0.08455,-3.19771,0.14902,0.65910,-0.32564
star_356,0.015946,-1.97301,-2.22718,-1.80877,0.27946,-0.29581,-0.77626
star_357,553.157793,9.31599,4.39303,9.76780,0.05466,-0.03262,0.06419
star_358,288.485084,-1.08607,-0.34830,-0.96445,0.03145,0.01502,-0.08003
star_359,4.862034,2.15722,5.72113,3.80606,-0.13722,0.39191,-0.07894
star_360,0.047566,-0.99612,-2.45362,0.50916,-0.10291,0.06025,0.09701
star_361,12.912993,-1.25219,-0.38673,2.86214,-0.33167,-0.19192,0.24632
star_362,0.903484,-0.17158,-0.15112,-0.04922,-0.19365,0.01901,0.01388
star_363,0.024579,-24.13100,7.90123,8.71009,0.04417,0.04774,0.10163
star_364,0.944985,-4.54484,-9.04827,-9.67454,-0.16176,-0.15854,0.10190
star_365,6.217313,-25.31483,-10.90312,-40.36657,-0.09202,-0.10670,-0.00120
star_366,0.652075,0.13875,-4.94118,1.96298,-0.15565,0.67387,-0.10359
star_367,21.603897,-2.77594,-8.09743,2.00247,-0.00019,0.00033,-0.00106
star_368,0.711010,-4.58629,1.52876,4.32059,0.00022,-0.00112,0.00196
star_369,0.025859,-3.64044,3.58093,-2.59755,-0.14593,0.05930,-0.03626
star_370,6.655148,-10.47390,1.58628,-0.35563,0.19321,0.06935,-0.05663
star_371,386.540561,-1.03934,-6.67047,-1.29690,-0.43701,-0.29127,0.52442
star_372,1.065454,-2.73381,-1.36862,0.44330,0.17528,-0.03181,0.25595
star_373,2.483367,2.67849,-7.96562,4.04671,0.04721,-0.28501,-0.46105
star_374,1.294485,3.46617,3.90175,-1.45729,-0.60279,-0.17916,-0.06961
star_375,0.738528,12.57812,-6.70249,14.72493,0.14424,0.09469,-0.15766
star_376,1.138661,-1.26008,-2.08362,-0.06277,-0.62758,0.48923,0.39963
star_377,0.693510,-2.17831,1.82596,-2.86605,-0.18541,0.06191,-0.02678
star_378,0.076748,2.12710,-4.14674,9.21918,0.10392,0.07228,-0.00242
star_379,10.720425,-3.11178,-19.06418,4.83138,-0.09738,0.01762,0.27809
star_380,1.763944,0.11516,-2.37370,-0.69990,0.01698,0.37806,0.25899
star_381,5.917111,-2.42101,-1.26878,-3.57704,-0.14677,-0.15614,-0.04758
star_382,0.681076,-1.41037,-0.16053,-1.10073,-0.23297,0.55500,-0.18951
star_383,43.644961,-0.15011,-6.66594,-3.01034,-0.00337,0.41995,-0.27967
star_384,1.640823,-3.05344,-5.80105,7.45676,0.10900,-0.06055,-0.00613
star_385,68.932160,1.61203,1.55314,3.64057,0.06879,0.45930,0.04359
star_386,1.513079,-1.76889,0.97284,-7.32473,-0.10897,-0.25066,-0.68821
star_387,1.778447,-3.85861,-3.42521,9.67305,-0.02755,-0.07896,0.05965
star_388,1.926697,1.49487,4.51170,4.71991,-0.02566,0.07577,-0.08703
star_389,0.942093,3.79280,8.79857,9.27374,0.28257,-0.02142,0.23293
star_390,0.509387,-0.96680,10.01448,-1.84754,-0.08575,0.03493,0.04197
star_391,0.885614,-3.90881,-2.56842,3.97844,-0.09926,-0.58010,0.01285
star_392,1.830230,63.91642,10.29222,16.01240,0.00682,-0.07106,-0.06086
star_393,32.621101,1.33014,3.44990,6.21402,0.23865,0.02835,0.59860
star_394,0.037417,13.89419,1.07475,-1.02065,0.10842,0.27051,-0.09107
star_395,16.485244,6.10197,3.19085,0.30144,-0.05764,0.43361,0.00080
star_396,1.212836,2.57550,-1.69524,-1.91423,-0.11599,0.15380,-0.05709
star_397,0.824076,12.48623,2.96090,-3.66006,-0.00725,-0.08920,0.04793
star_398,0.532481,2.64102,-4.45779,5.97583,-0.17472,-0.14476,0.37304
star_399,6.769512,-0.03935,5.90128,-0.83421,-0.06062,0.16916,0.10558
star_400,0.049556,1.64633,3.56468,-0.19394,-0.47996,-0.49519,-0.46833
star_401,419.940110,0.37107,1.75534,-5.57899,-0.12192,-0.17089,0.04850
star_402,0.521497,-2.67449,-7.16791,-1.36994,-0.06844,0.18737,0.37759
star_403,0.740454,18.51619,-10.47358,-21.28037,0.07530,0.12880,-0.10946
star_404,4.893369,4.15664,-8.43852,-6.25937,-0.03380,0.18819,0.01978
star_405,0.718145,-3.63822,-4.01041,2.38088,-0.11285,0.03518,-0.38236
star_406,5.537588,-4.40768,-3.01754,3.42131,0.24826,0.10523,-0.03747
star_407,6.641121,-2.55508,-1.27859,-3.57897,-0.02771,-0.49620,0.22259
star_408,0.018819,-0.61708,-0.94167,0.61803,-0.17005,0.57710,-0.53791
star_409,0.619376,-0.02882,2.69278,-2.85305,-0.22545,-0.19658,-0.05175
star_410,15.154568,3.21539,3.58578,5.81495,-0.45991,-0.21465,0.02172
star_411,0.029245,-0.13639,-5.66909,-2.85275,0.08293,-0.25016,-0.15159
star_412,3.099281,-0.16929,1.42029,-6.00475,-0.32854,-0.33163,-0.10558
star_413,0.755403,82.64043,51.25262,-23.31798,-0.03702,-0.03355,0.04230
star_414,0.676982,7.88923,2.72313,6.06803,0.02791,0.08478,-0.31781
star_415,1.940734,1.35695,-1.15934,5.75863,-0.04742,-0.48874,0.23614
star_416,1.514722,-2.32043,-0.64196,-5.24093,0.07445,0.24692,0.60322
star_417,946.795678,-3.41853,4.23693,3.03081,-0.22095,-0.36687,-0.24064
star_418,0.075692,-11.98031,0.58545,-8.34998,-0.26920,-0.23522,0.11985
star_419,0.822269,2.76975,-3.43045,2.99545,0.44399,0.65981,0.14405
star_420,581.877274,0.43261,-1.73752,-1.79086,0.13718,0.22190,-0.16756
star_421,1468.634109,49.56089,58.88486,-33.00662,0.19402,-0.03706,-0.08815
star_422,0.509173,-14.79206,13.53195,-19.22294,-0.04665,0.04722,-0.11593
star_423,4.617780,-25.99819,-28.02062,-0.87504,-0.06185,0.02314,-0.01817
star_424,1.480503,-4.15415,-0.26555,-2.43568,-0.21689,-0.76471,-0.00746
star_425,25.535829,0.91386,2.69465,-1.32210,-0.31787,0.05505,0.40058
star_426,37.462645,-3.16114,12.13055,0.28550,0.01328,-0.02981,0.42945
star_427,13.325904,-2.14319,2.29987,0.51547,-0.25621,-0.02974,-0.06226
star_428,1.246513,-0.17296,0.42426,-1.51800,0.12176,-0.16203,0.06150
star_429,0.589974,0.60083,1.58339,3.17611,-0.37693,-0.47892,-0.06887
star_430,0.799999,-0.35567,5.25944,-5.58642,0.42690,0.04570,0.04259
star_431,1.430318,-3.10637,1.48273,-1.15163,0.28368,-0.09907,-0.16145
star_432,0.680413,-0.55493,2.32752,3.70349,-0.11590,0.15681,-0.02799
star_433,5.933120,-5.04975,7.66776,2.73480,-0.05485,-0.06757,0.36083
star_434,0.027794,-6.92757,-1.89044,14.94332,-0.18515,0.22791,-0.09852
star_435,0.011325,-23.46826,9.57238,-17.83578,0.10665,-0.13271,-0.06832
star_436,40.715716,19.88754,0.48574,-5.09262,0.21900,0.33616,-0.21171
star_437,0.756253,-2.64485,-36.53687,5.34288,0.01432,-0.00632,0.00150
star_438,0.506363,2.83950,0.46840,3.09089,0.18662,0.20886,-0.07599
star_439,1180.259783,1.93715,0.84196,-4.44689,-0.04154,-0.23964,0.31859
star_440,749.790372,-2.00641,-0.58818,-0.82695,-0.17506,0.05440,0.05895
star_441,18.150118,-6.05685,-7.36904,4.76287,0.07514,0.08401,0.02917
star_442,0.515182,1.81063,-0.53829,5.35237,0.02271,-0.15880,-0.02175
star_443,0.050709,-2.22243,-4.42464,-8.73847,-0.35660,0.08194,-0.15547
star_444,0.010064,14.74830,-16.12827,-5.56037,0.10369,0.03710,-0.14719
star_445,0.981353,1.56901,1.36258,-1.49798,-0.46418,-0.53114,0.25930
star_446,0.695884,5.91240,-3.17950,-6.06591,0.01567,-0.23582,-0.37821
star_447,155.294151,-0.97718,-4.86638,-0.60314,0.01114,0.00670,-0.12423
star_448,0.644045,-5.86252,-0.01941,0.56349,-0.02522,-0.06742,-0.02251
star_449,0.032324,2.28884,1.67014,-1.33890,0.00798,0.45176,-0.23870
star_450,1.100096,-4.31215,4.64994,-0.72477,-0.13961,-0.16900,0.22352
star_451,4.355125,2.03572,16.14094,-15.86279,0.33533,-0.19638,-0.00509
star_452,0.623114,2.52114,-0.00148,-6.36279,-0.08002,-0.10911,-0.09146
star_453,0.030591,10.28341,-8.01428,2.87372,0.14135,-0.23294,0.00198
star_454,52.596662,-0.52993,-4.35320,1.85062,-0.07549,0.57603,-0.49064
star_455,10.747170,-8.54616,3.82366,-0.05729,0.04901,0.02753,0.01124
star_456,0.036969,50.00654,-69.09762,12.06464,-0.00795,0.14076,-0.08265
star_457,1.567001,-1.25156,2.39067,2.06113,-0.08487,-0.30720,0.05237
star_458,1.841309,1.00009,-2.80817,-1.60612,-0.29282,0.14604,-0.15658
star_459,3.056269,0.16580,3.19906,-4.04804,-0.02440,0.06721,0.04865
star_460,0.646870,1.01662,-1.26188,0.36476,-0.03179,-0.28899,0.65858
star_461,0.055372,0.17777,-4.52606,7.18431,-0.26421,0.08647,0.14038
star_462,11.651852,6.84669,2.72177,-5.18243,0.03725,0.02342,0.25230
star_463,0.774869,12.48461,4.10132,0.84844,0.03682,0.04045,0.01733
star_464,4.656381,7.94093,-2.58545,3.42663,-0.36843,-0.39712,-0.12093
star_465,0.885795,-2.46091,10.69169,1.52581,-0.00501,0.15692,-0.47821
star_466,0.702333,-2.10092,-3.35411,6.31659,-0.28312,0.12068,0.00948
star_467,0.558437,0.72561,1.75850,-1.03341,-0.11700,0.81942,-0.31565
star_468,0.027535,-12.71341,-4.08573,14.24922,-0.17141,-0.41910,0.08702
star_469,0.056669,-16.91687,88.79203,-24.06580,0.05530,0.00298,-0.00711
star_470,9.320596,-6.07004,0.08658,0.58912,-0.49361,-0.18637,0.05224
star_471,2.933848,7.69037,-6.68622,-1.59575,0.08655,-0.13066,0.00559
star_472,2291.980491,-3.59563,-4.30367,-12.65267,0.07842,0.14578,0.02153
star_473,0.571533,-1.66946,-1.09673,0.91090,0.47495,0.14761,0.02397
star_474,0.015044,4.38344,6.90020,6.63939,-0.10834,0.37893,0.04066
star_475,0.995332,1.22191,0.16149,-1.15931,-0.42604,-0.69299,0.01031
star_476,0.925075,-13.31503,-0.86853,9.37917,-0.00596,-0.00389,-0.03920
star_477,1.562576,2.02167,-0.90428,0.82164,-0.64824,-0.35340,0.44100
star_478,0.019809,3.94517,-1.06207,-1.67329,0.51748,0.50094,-0.11709
star_479,0.975806,1.69292,2.19219,-0.00891,0.00681,-0.18928,0.06978
star_480,0.604725,-8.65864,3.91110,4.36526,0.14689,0.26814,0.26024
star_481,13.537776,3.21007,0.08444,-4.43790,-0.02481,0.21178,0.04801
star_482,1.600129,-1.92398,-2.22354,-0.66926,-0.06550,0.50906,0.34236
star_483,0.861098,-26.56506,-49.42423,18.28665,-0.09960,0.15572,-0.10894
star_484,0.653492,1.01614,-1.15640,5.66988,0.34829,0.04406,-0.59665
star_485,1.414619,-0.13433,5.86186,-1.42831,-0.26788,-0.29084,0.02435
star_486,17082.935549,0.26970,2.91162,0.64303,0.45256,-0.37889,0.09598
star_487,0.026847,3.61482,-2.50297,1.05298,-0.05727,-0.79424,-0.32291
star_488,10.684033,5.80830,-11.92440,6.91932,-0.31232,-0.37947,-0.15185
star_489,0.996681,0.22100,-0.95451,3.14975,-0.12536,-0.02044,-0.05309
star_490,1.004845,-12.50350,-3.52318,-21.43073,-0.31149,0.02572,0.22202
star_491,24.269279,-14.47040,3.84496,2.05288,0.01871,-0.01125,0.01438
star_492,2.165941,-0.60243,2.03272,3.03952,0.11276,-0.08154,0.16629
star_493,38.602014,-3.58146,5.05025,-12.24960,-0.29334,0.20091,0.24946
star_494,0.047739,8.25992,3.85344,0.22489,0.00852,0.03441,-0.07016
star_495,12.459099,-4.31736,0.21866,2.16608,-0.00917,-0.00308,-0.00794
star_496,0.050479,5.32347,2.65389,7.12042,0.15032,0.01893,-0.13691
star_497,3442.222419,0.53045,-1.09302,3.12064,0.22196,-0.31962,0.43382
star_498,13.543230,-0.48645,0.03943,-3.31637,-0.05217,0.05808,0.09279
star_499,0.017653,-1.65103,4.07024,-1.03411,-0.31918,0.10137,0.14490
star_500,3.350814,12.61480,-7.30644,-2.77741,0.43906,0.26538,-0.08697
star_501,5.412320,0.49413,3.23735,-4.65235,-0.48992,0.44640,0.07395
star_502,0.553761,-10.49366,15.37154,20.20982,0.00516,0.19071,0.16379
star_503,0.567209,1.83555,-1.81797,-6.23487,0.45506,-0.33578,0.45633
star_504,2.626725,-0.97126,0.94135,-0.19487,0.60486,0.54596,-0.31473
star_505,7.922142,0.75229,1.97295,4.16793,0.04202,-0.21971,0.51042
star_506,0.017431,-4.77437,4.80267,-5.19967,-0.04846,0.00040,-0.04447
star_507,2.155547,-3.54200,-1.35701,1.81315,-0.01028,0.13040,0.02975
star_508,103.418673,1.67172,7.82176,-0.39297,0.02611,0.05987,0.22465
star_509,0.576983,5.39177,0.56876,14.11996,-0.11684,0.16771,0.13150
star_510,0.044889,4.56994,-1.48292,3.43031,-0.47474,-0.01277,0.01788
star_511,0.010417,0.54373,4.25114,2.45513,-0.16962,0.03208,-0.78807
star_512,0.016329,-0.91756,-5.52868,-3.46788,0.31879,0.02193,-0.07436
star_513,1.181467,5.82371,21.14696,0.69450,0.01716,0.15132,0.04820
star_514,0.623202,-0.13852,2.16741,-1.13682,-0.69571,0.42836,0.12675
star_515,0.050617,-1.08276,-0.70170,2.86228,-0.31601,0.13397,0.32189
star_516,12588.479899,5.03039,1.03826,-4.42030,0.06565,0.09923,0.50887
star_517,609.153157,-0.39010,1.77934,-1.19856,-0.00331,-0.00519,-0.00111
star_518,0.079660,-3.12090,-1.31940,8.77203,-0.07060,-0.14704,-0.03832
star_519,0.608649,0.60300,-1.16108,3.50473,-0.35490,0.26732,-0.74147
star_520,426.894773,1.30994,4.57836,1.81969,0.55854,0.37640,0.25289
star_521,18.239230,-0.22121,2.83185,-12.50646,-0.04253,-0.00563,0.07838
star_522,5.811228,14.77789,-7.75143,-30.17819,-0.14586,0.13335,-0.01392
star_523,4.371924,1.20409,-0.95481,-0.97279,-0.09687,-0.72655,0.41037
star_524,0.566715,6.06037,6.98185,-4.03712,0.46709,-0.00496,0.25198
star_525,1.226349,-0.30189,0.43049,3.08780,0.01496,0.22577,-0.18133
star_526,11.190351,2.36981,17.41711,-4.71633,0.04324,-0.12823,0.05845
star_527,0.720935,0.01530,-2.85315,-2.93279,0.07603,0.03717,-0.02669
star_528,5.099089,-13.00169,-4.42702,-1.07037,-0.16956,0.15736,0.11471
star_529,0.013120,19.25710,-13.15202,14.92720,-0.01193,0.06043,0.24872
star_530,0.015540,3.29062,3.87829,2.76603,-0.04031,0.01183,0.01415
star_531,0.755141,0.47179,6.52341,0.85722,0.36920,0.48854,-0.47644
star_532,0.921049,-7.87646,-9.84143,0.09626,0.02016,-0.09644,-0.23663
star_533,40.416039,-3.77904,2.35405,1.69620,-0.35201,0.11616,0.53886
star_534,1.764687,0.93503,-2.70647,-1.63912,0.03012,0.09490,-0.16300
star_535,0.598374,-22.76484,-52.71065,6.03730,-0.04786,-0.04772,-0.06940
star_536,0.825677,5.88737,-5.29994,3.38201,0.08525,0.31780,0.23574
star_537,13.283897,-0.50002,6.14537,-1.24893,0.09912,0.06361,0.47907
star_538,4.811619,-1.21294,0.82781,-3.54993,0.18637,-0.09700,0.20640
star_539,5.792518,1.80700,4.65041,2.41779,-0.01909,-0.15979,0.29088
star_540,0.807880,0.80796,2.63871,-2.38496,0.11228,-0.44052,-0.12109
star_541,0.863509,8.27397,14.92478,13.35686,-0.18149,-0.28824,-0.19113
star_542,1.147523,1.29953,-1.17058,0.42737,-0.09653,-0.17283,0.34381
star_543,27.932849,-0.38012,-3.34505,1.31575,0.63811,-0.14437,0.25937
star_544,0.585637,-1.45206,-1.45296,8.18672,-0.51207,0.42998,0.01381
star_545,8.653792,-4.80645,-4.67235,-12.41469,0.18718,0.13479,-0.50842
star_546,5.213365,1.70592,0.00014,-0.34709,0.30982,-0.32403,0.01603
star_547,0.070728,-20.82424,3.23127,-9.47700,0.06861,-0.11084,-0.39191
star_548,3992.407229,7.57715,-8.85612,-14.95973,-0.16087,-0.15736,0.14971
star_549,0.017994,6.16539,2.78523,3.48125,-0.03760,-0.01417,-0.05905
star_550,0.749340,4.26293,2.88503,3.01540,0.01203,-0.52595,0.27186
star_551,2.872004,1.07808,-4.57309,0.56556,-0.02994,-0.01255,-0.05151
star_552,1.354377,-2.77968,-14.40660,2.85484,-0.44199,-0.02082,0.06852
star_553,0.542967,-11.25870,4.97208,-8.45047,-0.17728,0.29522,0.30035
star_554,0.067085,-5.51665,5.73093,7.94994,0.32472,-0.27928,-0.45648
star_555,224.430218,-2.05414,9.70054,-10.28982,-0.06296,-0.04532,0.10554
star_556,0.679030,-13.68850,6.14262,-15.10296,0.10784,0.29909,0.27096
star_557,1.356785,-3.37766,-2.63245,-0.55587,0.00573,-0.23252,0.06903
star_558,37.721597,1.74900,-5.65577,-0.01658,0.04108,-0.45727,0.13976
star_559,2.613116,-0.69810,-1.40399,-1.57939,-0.32517,-0.17983,-0.38950
star_560,0.633782,-6.93359,4.06381,5.21063,0.15002,-0.24123,-0.14340
star_561,0.581555,1.08897,-3.01571,-2.10281,0.30806,0.76458,0.22012
star_562,2.955184,5.03757,12.14141,10.38226,0.41754,0.12493,-0.25500
star_563,0.725133,13.91718,-2.56844,15.26869,0.14741,-0.00381,-0.23938
star_564,0.729704,5.29846,-0.45259,-1.70171,0.10827,-0.07053,-0.14452
star_565,0.708195,-0.44701,6.86049,7.43525,-0.04679,0.14098,0.44289
star_566,0.051423,-0.46389,-2.25546,2.17591,0.07353,-0.07392,0.06338
star_567,6.807584,0.25707,-1.55188,1.20209,0.59440,-0.06917,0.26424
star_568,1.458910,-1.70039,1.19643,-1.13783,-0.13332,0.14370,0.01082
star_569,0.541377,-2.16949,0.58725,-2.55856,-0.10361,0.00965,-0.00269
star_570,2.386849,3.07770,-4.53074,1.83508,-0.06187,-0.00834,-0.02115
star_571,1.180208,1.09578,0.93835,0.59368,-0.20047,-0.07877,-0.01197
star_572,0.070310,-13.41765,-10.00214,-4.60214,-0.12858,-0.09127,-0.04334
star_573,4974531.335550,3.35049,4.84038,-1.21517,-0.22832,0.10307,-0.06991
star_574,0.556416,4.04510,-5.94202,0.23596,0.36802,0.56395,-0.04440
star_575,0.041275,-1.61326,-1.24323,13.73406,0.19720,-0.39911,0.02926
star_576,3.388670,-16.12724,-7.13384,-0.63513,-0.06838,0.05537,-0.10891
star_577,0.523456,1.86389,-0.99904,5.41085,-0.60583,0.16681,-0.47201
star_578,5.400923,0.72503,3.58443,0.01955,0.65085,-0.57546,-0.07426
star_579,20.542688,-5.45394,6.95610,11.59979,-0.00421,-0.03559,0.00832
star_580,7.664083,1.93515,1.70005,4.98150,-0.25497,-0.14636,-0.05418
star_581,0.561645,6.46443,6.21570,-1.99734,-0.00634,-0.00385,-0.00166
star_582,3.461964,-1.09892,3.19415,6.15081,-0.10853,-0.34080,-0.05553
star_583,0.590001,-2.20716,0.82245,-3.60236,0.08311,0.07666,0.02145
star_584,0.539035,4.38927,9.59645,5.41926,-0.01176,0.02783,0.03288
star_585,152.263222,5.98682,-1.74151,9.10227,0.00935,0.03179,0.28980
star_586,0.525935,-4.02076,-7.88301,3.88674,-0.13897,-0.22209,-0.19080
star_587,1.985444,-2.17891,3.70612,-0.00335,0.27998,-0.09048,0.47180
star_588,1.605388,8.64200,-0.95303,1.46596,-0.08180,0.15570,0.03053
star_589,1.119184,-22.03870,-4.13468,8.64129,0.37352,-0.15620,0.05526
star_590,68.168964,-5.09269,-6.33030,-7.30662,-0.29941,-0.33176,-0.30521
star_591,0.810885,-2.18027,-8.55911,2.63040,0.03757,-0.03757,0.22540
star_592,0.058198,-1.22322,1.32416,-0.68837,-0.16102,-0.23153,-0.06536
star_593,2.387113,0.36892,-2.26172,0.28301,-0.04063,0.21036,-0.09089
star_594,7.990066,0.20505,-0.45456,1.85855,-0.03829,0.01707,-0.00736
star_595,1.124202,-3.08864,2.85381,0.29095,-0.19454,0.60107,0.07226
star_596,558.228506,-11.35845,11.27010,5.13380,0.16604,-0.13815,-0.06885
star_597,1.532387,0.47816,1.56102,-6.56204,-0.32998,-0.18833,-0.27020
star_598,3.242633,0.14656,0.80059,1.53461,-0.15272,0.47014,-0.04627
star_599,0.867947,3.00891,4.31173,-9.35327,-0.34873,0.09786,-0.39089
star_600,0.042987,-0.39375,0.28597,3.35124,-0.06096,0.65653,0.33235
star_601,0.847632,1.99917,1.46848,-0.45660,-0.06945,-0.54522,0.31924
star_602,572.983391,-1.45939,-11.24749,25.54024,0.05607,-0.00033,0.00073
star_603,0.744750,-8.13358,0.80911,-0.30131,0.37367,0.02890,0.37196
star_604,0.878031,-4.66426,-3.12108,-3.82630,-0.08872,-0.41485,-0.27897
star_605,12.464308,3.50162,-0.40356,0.53704,-0.11450,0.02545,0.01805
star_606,1.859213,2.03689,-7.44905,2.39560,0.28614,0.28902,-0.13321
star_607,4.533583,1.95364,1.25566,-2.35530,0.30118,-0.09520,-0.31914
star_608,54.880133,-7.93552,-1.50346,3.44891,0.37750,0.11935,0.53356
star_609,2.568469,-0.73804,0.75651,-0.92796,-0.00572,0.47379,-0.17805
star_610,0.033212,-1.25650,-6.36199,-1.85258,0.44147,0.20645,0.52296
star_611,0.580388,1.27028,-4.48907,-2.94998,0.04051,-0.01033,-0.09572
star_612,12.104952,16.69107,-5.72034,13.88254,-0.00335,-0.00567,0.00189
star_613,24.551357,2.81054,3.77659,5.01902,-0.10783,-0.16945,0.09960
star_614,1.292832,16.00158,-39.36311,-5.57426,0.19101,-0.17418,-0.00991
star_615,0.664852,-1.27616,8.16272,-2.75951,-0.04083,0.07922,-0.03612
star_616,0.056114,4.97264,-5.09466,3.66569,0.31924,0.29088,-0.39877
star_617,1.921783,4.39904,-7.81095,-1.83381,-0.52328,-0.28135,-0.04288
star_618,1.579084,-2.00224,-1.62015,5.37994,-0.06842,0.25402,-0.21011
star_619,1256.456200,2.48720,3.33000,7.79787,-0.11892,-0.25824,0.03443
star_620,0.740599,1.10405,-9.73707,-7.33827,0.17560,-0.30032,-0.31169
star_621,245.087121,-1.91693,1.47582,2.98800,0.73946,0.09131,0.23375
star_622,0.692706,2.29149,15.91493,-7.56584,-0.00009,0.04415,0.05084
star_623,2.520815,-0.33096,-9.47602,1.27953,-0.04328,-0.01460,0.00046
star_624,0.069587,1.78543,0.97914,3.07878,-0.05946,0.05289,-0.05329
star_625,0.597098,-0.82827,3.99965,2.19371,0.18008,-0.47977,-0.12074
star_626,1.428491,-7.33671,10.43930,9.86564,0.05501,0.02076,-0.21673
star_627,0.572579,3.70933,0.47164,-0.74958,0.01447,0.12635,0.07699
star_628,0.023227,88.32447,-31.36751,34.85496,-0.01965,0.01310,-0.11023
star_629,1.726053,-3.91043,-1.09009,3.74832,0.17054,-0.16247,0.13786
star_630,5.378085,-4.78040,-1.29723,-3.09955,-0.40871,0.01562,-0.30447
star_631,1.530182,2.98660,10.35107,-0.31098,0.18751,0.22493,0.12417
star_632,0.047200,1.44110,-3.49434,7.14587,0.04784,0.18228,0.18349
star_633,4.754303,1.81249,0.46311,-3.09658,-0.12310,-0.04021,-0.11362
star_634,0.826068,-3.72241,0.43289,4.45337,-0.07405,-0.02720,-0.00276
star_635,0.049881,-6.26665,3.60567,1.90677,-0.16562,-0.28546,0.17993
star_636,0.969391,0.93057,-2.58974,-4.86222,0.10230,0.48396,0.29623
star_637,0.524296,0.44838,-5.85426,-2.31678,-0.02403,-0.09399,0.29620
star_638,6.475752,-2.13872,-2.05639,-2.59673,0.04245,0.01695,-0.33720
star_639,49.342599,-9.17110,2.09291,-4.93034,0.05922,-0.20214,-0.03219
star_640,28.214856,-1.94734,-0.60422,-3.74625,0.07997,-0.23600,-0.13332
star_641,3.298989,-22.20281,24.89723,-15.12703,0.00061,0.08424,0.01708
star_642,60.246609,1.36763,-2.27072,1.84407,0.40876,-0.02963,-0.49054
star_643,3.755361,5.78370,-5.26098,2.34206,0.57600,0.28293,0.01855
star_644,338.081811,-4.06966,2.76986,1.20419,-0.01994,0.03355,-0.05224
star_645,0.561328,11.56395,9.70957,-7.01246,0.41130,0.07569,-0.08147
star_646,0.864612,-1.17528,-2.55942,2.61916,0.05666,-0.22716,0.07246
star_647,94.039856,3.78648,-1.64487,0.59425,0.07175,-0.44886,-0.18251
